D,N,K,L,Grafo Original,Conectividade Algebrica,Arestas Forca Bruta,Conectividade Aumentada Forca Bruta,Lista de Conectividades
85,169,1,84,"T(1, 84, 85)",0.00057628583933188855,"[(21, 85), (22, 169), (22, 85), (23, 169), (23, 84), (23, 85), (24, 169), (24, 84), (24, 85), (25, 169), (25, 83), (25, 84), (25, 85), (26, 169), (26, 83), (26, 84), (26, 85), (27, 82), (27, 83), (27, 84)]",0.0032908923952101477,"[0.0032908923952101477, 0.0033275533833868722, 0.0033340556066872155, 0.0033633033866062294, 0.0033174232217809377, 0.0033653973018954982, 0.0033787820940558355, 0.0033594515301778481, 0.0033787716498643173, 0.0033638991479201137, 0.0033450310949579426, 0.0033787319101035605, 0.0033669068292681513, 0.0033107975377283543, 0.0033786102521464753, 0.0033600720273893468, 0.003323784097787072, 0.0033570114561119698, 0.0033374307283357894, 0.0032924454068607402]"
85,170,1,85,"T(1, 85, 85)",0.00057407766301665675,"[(22, 170), (22, 85), (23, 170), (23, 84), (23, 85), (24, 170), (24, 84), (24, 85), (25, 170), (25, 83), (25, 84), (25, 85), (26, 170), (26, 83), (26, 84), (26, 85), (27, 82), (27, 83), (27, 84)]",0.0033218196179781606,"[0.0033218196179781606, 0.0033287099031517877, 0.0033587268348968177, 0.003311143857028622, 0.0033610629967337716, 0.0033756309459146462, 0.0033544889033304834, 0.0033756293425667161, 0.0033622401944597069, 0.0033384869163660975, 0.0033755224725992962, 0.0033650123487320278, 0.003310281243976732, 0.0033751902156076903, 0.0033587155765151789, 0.0033229515740232332, 0.0033403632526566515, 0.0033372185159654634, 0.0032922516121162751]"
